Lote,Temperatura_Fermentación,pH,Densidad,Alcohol_%,Tiempo_Fermentación_horas,Calidad_Final
123,27.805588621872197,4.409763731601596,1.067418184149597,5.2007312496026845,44.08222597979469,Media
124,22.19629787441544,3.717707606843041,1.057848253685485,5.713248636359292,44.36048330400928,Alta
125,26.17371418760054,4.116116184028598,1.060771925042678,5.70075815661518,54.82408857666106,Alta
126,29.380911251619956,4.161840184805268,1.0641707703334315,5.214407943800891,52.75339192459213,Alta
127,23.01892734973862,4.34184452097835,1.0860283213581088,5.085053239328672,47.899801086399854,Baja
128,23.867404540794457,3.3832637577024185,1.0504158906755843,4.240683475498463,47.00413396239502,Media
129,25.199302730175283,4.2498421839235,1.0642040092312985,4.68490267791153,39.15906619572161,Alta
130,23.9930486917676,3.8550775633896324,1.0601263525440194,4.8596220959909635,47.57799447810954,Alta
131,21.898673137867736,4.2973037133584775,1.0599603250330754,4.573834194282924,42.04442422722913,Alta
132,25.137125949612056,3.8891012409485515,1.0677423961804018,5.1242266314763825,48.79499738245879,Alta
133,22.87539257254779,3.943355191222326,1.0458068696901552,5.95582409174305,53.9262362338072,Alta
134,25.94718486127036,4.11791171688202,1.0450131497606363,5.758880796330808,43.097742235137794,Alta
135,23.161151531532393,3.8843011591190417,1.0531976551348186,5.1219399309156035,49.19293380194017,Alta
136,28.09986881003508,4.057339665979394,1.0481730022807811,5.3897170360124145,52.98889881004963,Alta
137,23.433493415327526,3.8419872694370056,1.0531850085299819,4.635697842321941,49.101476976361255,Alta
138,24.35587696758865,3.650048864490382,1.06562748785053,5.732044675334401,45.380085190748716,Alta
139,26.62703443473934,4.505387115728808,1.0452185327729373,4.219016702027409,48.05193202636057,Alta
140,22.53827136713209,3.811185392152822,1.0469532103740626,5.456414080543081,52.786243561139386,Media
141,25.454919869208258,4.146395733717605,1.0517431100352659,5.247794855099888,49.31288929948721,Media
142,27.614285508564855,4.425867324448135,1.0477168157397483,4.6220703066227875,47.98314708719828,Media
143,21.785033530877545,4.015516769245187,1.0308599417198652,4.895606621631031,53.78071563105813,Alta
144,25.36926771706461,3.9524502300763387,1.0441987235730106,4.43287364842197,50.57458934975212,Alta
145,25.519765588496846,4.267871426600227,1.0568737324223751,4.454179976098884,41.98548785525027,Baja
146,26.56364574355462,4.535380146818146,1.0643754675093264,4.204472999688035,51.15706330990997,Alta
147,22.526098578243836,3.8492054204740596,1.0384538143246227,5.383756951100356,52.74779377391133,Alta
148,22.359086773831446,4.154955650394768,1.0384071760076916,5.602672484713341,41.81341806456256,Alta
149,26.043883131233795,3.680251621509802,1.0503023380271734,3.919096068093287,36.65630252066689,Alta
150,25.593969346466373,4.082039698895343,1.0292440493512216,5.919152758075753,42.790336656108245,Baja
151,25.500985700691754,4.210261405361423,1.0455502979701288,4.99399588168158,47.48750156158193,Alta
152,25.69289641899395,3.9436126074734803,1.032639579404486,5.144926602438419,53.04894172523967,Alta
153,23.63995055684302,4.062902449852431,1.0636906129984247,4.2637935822074615,43.54523982908436,Baja
154,25.464507394322005,3.7775319695077654,1.042306688456496,5.660412875082432,50.775601333272334,Alta
155,25.58614494659736,4.2231235834144485,1.0665283418633904,5.100125046583417,33.53809432609094,Alta
156,23.571297163947264,4.516708274664945,1.0611352135345835,5.56941311988565,48.9015336018004,Alta
157,28.731549022289514,3.870856839068861,1.0435368270230259,5.610429160323871,45.96629773057285,Media
158,25.947665841823575,4.013198470034285,1.0392804036315393,5.667437211360635,58.49299390819699,Alta
159,22.617393005594703,4.350763873936255,1.0480645425083241,4.675859612073898,38.539568563836724,Alta
160,26.31310721726766,4.563627215796821,1.048953533757418,4.896018996053398,47.927492585978854,Alta
161,23.050636659545358,3.7520430563373206,1.0534614694395241,4.694148962635243,38.50889324187794,Baja
162,26.574169207484903,4.149364578775216,1.0422345671046982,5.447548231370641,45.251461334187745,Alta
163,27.317191158014808,4.284939246695858,1.057463948735222,5.16644461468187,39.4942251719802,Alta
164,23.358635363296578,4.169383082811346,1.052653280549999,5.534572432006619,59.50394370045414,Media
165,26.926752258488644,3.456962379936874,1.0465960484328414,5.556369401528616,46.22226065969506,Media
166,25.825561853872998,4.350327002792632,1.0428795934458197,4.136370254530546,46.94485253344991,Alta
167,26.64412031998898,4.655800905327194,1.0481511501690133,5.675385065276936,47.786331374473484,Media
168,28.793585965307894,4.234998525350851,1.0418309874817244,5.475430478882859,42.33861603606208,Alta
169,24.50922376799426,3.890668184011721,1.0505843869488358,4.815387558407251,53.276193668303875,Alta
170,23.49252767128502,4.046061826090715,1.0508543868521991,5.174896383264814,51.20097072743171,Alta
171,23.220971140748954,4.7309739202966785,1.0526170728347635,4.938165214208648,52.589691813358904,Alta
172,23.368379430069123,4.472988762258168,1.0676624240967185,5.308027839315588,41.91019058981855,Alta
173,24.845796581171793,4.392007985515299,1.0486755528030043,4.814301809647562,53.67657607622026,Alta
174,25.682303949633287,4.306923775060313,1.0600459786712448,5.239463620584554,53.09920639663154,Alta
175,25.55338159866004,4.001658866342709,1.052295873969757,5.033652652329676,46.838034825045916,Media
176,26.654366498072047,4.13982864580327,1.0476175569810156,4.7839030482523475,52.475105377717824,Alta
177,25.026003783755815,4.176623179296445,1.0488084073004877,5.095068122451029,49.36335811647144,Alta
178,27.907068154314633,4.3648722948193335,1.0494117359083195,6.353234786744379,40.03000233929512,Alta
179,24.47068633352409,4.652675668280072,1.0527976770772822,4.657231685087159,47.0859704904398,Alta
180,30.440338333179238,4.535501441037939,1.0404067923478104,4.875028204369215,45.592449811101766,Baja
181,26.251334695530012,3.774184693261188,1.0353465961655504,4.665943800183484,48.427096440239474,Alta
182,23.285684887167434,4.267198490670315,1.0565429739347427,4.718391807236208,53.10563143866654,Media
183,22.858215003877774,4.42102900355037,1.0589812383258126,5.407887176692679,39.793293322347274,Alta
184,25.96494483048637,4.385658099043391,1.057456358328028,5.357941229818034,45.78211045979781,Alta
185,24.5530744293483,4.011229870983774,1.0515497201855648,4.997068248339345,43.8908128351933,Alta
186,26.428000988184184,5.0742327647305085,1.057672246274533,5.513148292634556,44.10554347344647,Alta
187,25.94647524914709,3.8168746313006645,1.0571342902601715,5.396721647747155,43.88445475583216,Media
188,24.854342174686256,3.8750434660001853,1.0578762935895496,4.918832906986893,48.340851777402186,Media
189,23.30641256386319,4.270078524378473,1.0414045917865788,4.233067629102897,50.61587726418669,Media
190,21.97030555062827,4.835040916489156,1.0390304820284537,5.414891503974501,49.741624794447624,Baja
191,24.106970095865957,3.949141544788749,1.0461143075324773,5.084832310500987,48.92834103779578,Alta
192,26.712797588646943,4.120251490305902,1.0498261589045734,5.011111731850296,51.108722439128215,Media
193,25.42818748826041,4.523188101904708,1.0475807887286772,4.766975989995142,59.90163066755194,Alta
194,22.508522442576023,4.19464135353368,1.0312330966866212,5.372324474558158,48.67945707156944,Alta
195,25.346361851702365,4.099618843640911,1.0672169261213516,5.17424812621425,53.10569201406637,Alta
196,25.770634759457675,4.369689870566016,1.0472595401111426,4.881585978598852,52.820917172855935,Alta
197,23.232285127597734,4.281755397068878,1.0517270441657696,4.387272726390544,56.88897081515309,Alta
198,25.307450211891055,4.509131635691038,1.0624454899076305,5.533964550940038,50.80259432475036,Alta
199,25.116417436892,4.587440666719609,1.026550277304788,5.302452611577938,43.77841909513033,Alta
200,22.714059404338755,4.2921009180016085,1.0448830612808828,5.127701449972798,49.52440960510939,Alta
201,25.715574720696566,4.287519817613493,1.046128827264202,3.671613002443001,49.25569371708774,Alta
202,26.12156905273647,4.26423329468584,1.0466368995454935,4.98105287144197,52.07591304393888,Media
203,27.166102486350553,4.346739166994786,1.0482651340928606,4.879398148262168,43.633016652502896,Alta
204,27.107604104069807,4.2165511913614395,1.0644713479844485,4.690752157472829,54.33160536979809,Alta
205,22.244661264085817,4.199817455303314,1.0567345887572723,5.377117639282142,48.0261857457006,Alta
206,23.124349920169756,4.558988136248173,1.0595803526862884,5.357430017083638,52.19689626965866,Media
207,26.03007053441732,4.654834854106513,1.0504712027181093,5.218412358596194,49.548365790368166,Alta
208,26.027571901824416,3.747734116609974,1.036006269538545,5.518945457383872,48.612953891600014,Alta
209,26.030095372612095,4.203006345522171,1.02920302964854,4.488850742983079,49.16928205241885,Media
210,32.705462981309445,3.99339166996643,1.0347059227676838,4.773172971615347,51.35996005690612,Alta
211,26.141781021386333,4.106708560054178,1.0535976570416603,5.037396131592903,57.79327397035709,Alta
212,27.271131280361196,4.320754862920596,1.0503176971269763,4.688998990386042,37.91311307585523,Alta
213,26.908003526986406,4.400831511462741,1.0478983635244399,5.363584610851771,50.700014744620276,Alta
214,26.302782502611596,4.166362066916597,1.0463142309325988,4.738899575934153,48.219838980003736,Media
215,24.369461510719308,3.6259978995831594,1.0701172157544274,5.649185002223377,47.114467163976975,Baja
216,26.517938440986534,3.9104863258271463,1.0417709640902353,4.534420299124905,36.18360888436233,Media
217,23.454349570924855,4.46894990106005,1.0592781945611607,6.065991824750308,50.901038406275084,Alta
218,24.526362786519982,3.3778720733895207,1.05001912936021,6.014648677801212,47.37514681559343,Alta
219,24.02927290434179,4.5562281455046,1.04939060488214,4.952623426842328,43.82785766161813,Alta
220,25.163748278772644,4.356368997193362,1.0617663754861675,5.573085225462874,48.21239986358743,Media
221,29.629317133347016,4.594852824459007,1.0646253038269144,4.799785969745696,46.5360488446756,Alta
222,21.265469614816503,4.140429243935712,1.0476045054311516,5.5066432491156725,39.288034164909206,Baja
223,26.372520380749027,3.5815783727931287,1.0579920271924215,4.912010834271615,48.44092359579063,Alta
224,21.774568257620697,4.329108792451949,1.0536389136215005,4.357280050745758,50.90036764850007,Alta
225,24.056136268421135,4.582395937211502,1.0500743713880991,3.2335909061605506,45.25383292659637,Alta
226,27.177901193934733,4.477416541654026,1.0520425494265704,4.865643276964695,49.308564163425615,Media
227,25.128560038190926,4.001192554953589,1.0431199118515517,5.139531254342646,48.54055987280082,Alta
228,22.844510444141388,4.226028322638794,1.0469390060666892,5.665158213018108,53.227461112853874,Alta
229,23.569392581480063,4.040149119366023,1.0441936472024729,5.018312516075695,47.48153803165663,Media
230,26.35919549786935,3.9542200607431885,1.0590137671642892,5.501455067358794,52.00545919580115,Alta
231,23.539266736565725,4.486616571353956,1.0490479888445894,4.773029226389236,46.43323622090571,Alta
232,25.43291717916395,3.8407403066204515,1.0370228597538496,4.831360515234278,57.836609807475945,Alta
233,25.091143679807626,3.931855070825516,1.0427656277683692,5.527017841264293,45.815792006800564,Baja
234,23.696799304788367,3.8687923099582844,1.0180073535478782,3.767662757665364,44.57500437833849,Baja
235,29.28788817865065,3.752925743010286,1.0450550739811786,5.006491914451458,47.49753940278031,Alta
236,26.267838044636022,4.243924287552781,1.0503764506509716,4.800019325222068,44.35990547244714,Alta
237,20.949714826684787,4.548450914544593,1.0486386415113302,5.6803056024261425,41.756717830530825,Alta
238,25.372908629538856,4.144536973126421,1.0698015435153139,4.73587685251009,51.63801177128937,Alta
239,23.676427070463223,3.7482756598307505,1.0557490604091504,5.258292484785047,32.68675643157651,Alta
240,26.704866669592448,4.451983361922609,1.0553045185308916,5.460758484667347,44.41233322000303,Alta
241,23.414958523134597,4.705710526210492,1.0335673096542972,4.253702002934795,41.29118042724124,Media
242,24.7705271170662,4.006127302756022,1.0463535794588288,4.930314845863049,48.71084700096931,Baja
243,26.009974557960913,4.0564337199846845,1.045133371926763,4.784181782957031,37.05442165134399,Media
244,26.731510388340244,4.354698189025019,1.04213918801192,5.473146623414797,50.739254224724604,Alta
245,22.59940718588845,4.6865621243355156,1.0420011933448665,5.337540920406097,51.28044963413761,Media
246,24.330997528318104,4.0440497562824325,1.031918770460584,4.883398984970409,39.83690977382463,Alta
247,24.050109377678087,3.800265065700539,1.0372414679531867,4.476295974791974,48.95301351416459,Alta
248,23.693341534852575,4.3894255818817225,1.0587409340276495,5.519073348010045,50.580296419100975,Alta
249,28.530908480562193,4.43972042194269,1.0485708530800681,4.966173611700609,52.70150187208094,Media
250,25.80996342192191,4.201839435130569,1.0449359758172567,4.190811717166269,40.65535331691769,Alta
251,22.47823209132991,4.032560022102765,1.049945886653473,4.233809800515038,39.952026787483774,Media
252,26.835723894109552,4.498313619297614,1.0616739067870116,5.218816715036488,55.51324610835046,Alta
253,29.244312394025265,4.358410801364389,1.0500421052087578,4.362096903617241,43.890551473401906,Alta
254,27.064930521102294,3.969469344928952,1.0554037413093105,5.929823746801807,45.36297912495723,Alta
255,21.961260068091974,4.214728419391702,1.0415339515761175,4.5314648578203345,51.16547261876439,Alta
256,24.0315318542675,3.794487740392606,1.0438137004925327,4.9998196373213615,42.153994883652594,Media
257,27.533822298373245,4.4057671369313764,1.0535397688506367,5.079555983080152,46.67075293456937,Alta
258,23.58466106876244,4.121329929185143,1.0689265370833712,4.635311130381577,52.45872146376529,Alta
259,25.887638856292458,4.069286750284579,1.0642977485951488,3.8800864847110157,40.8944889132874,Alta
260,26.549268106858673,4.19013765445427,1.0558282806945614,5.095447548808114,45.499978353022456,Alta
261,23.146139056843833,4.212092309799075,1.0515143376016072,4.623380004948871,42.36638190005452,Alta
262,24.8809492878764,4.468479018469669,1.0640106935562716,5.058269213808222,44.13032290554132,Alta
263,18.517465319861856,4.3773271593975664,1.0579467832304512,4.938834473880646,53.92824290065336,Baja
264,22.95122471733142,4.153077216362159,1.0270633797762934,5.131645624035902,55.025318169830335,Media
265,24.49486369721368,4.429100444915699,1.039460691521448,5.78093506032803,49.289170647127314,Alta
266,22.504433636070303,4.320221176107484,1.0533814032535793,4.726908493636439,50.66104842313736,Alta
267,28.26482260786327,4.072020109114189,1.0321303243444904,4.765577672828752,50.52427450617046,Alta
268,22.139717244078735,4.162584552529054,1.0410241099524313,4.167101348623055,44.63832011955411,Media
269,24.119911026606033,4.155533133347064,1.0430018505634202,4.902408024450352,49.19075252091755,Alta
270,25.261481154572184,4.351578402952261,1.0474383409375416,5.204934994637483,41.523458049297034,Alta
271,27.88254657813223,4.0898932155835075,1.047125697917738,4.758252561214486,43.207152550426905,Alta
272,22.128275697641122,4.082877244073511,1.0471087957283318,5.208215250202746,47.565992267946136,Media
273,27.32632750430992,4.790627192830188,1.058253075172403,4.911245737255404,42.6951450317632,Alta
274,25.020466122039174,4.4819206445241315,1.0473477613454947,4.348866881015505,41.63636458415401,Media
275,23.036982697904097,3.9718198006724585,1.0461536986792876,5.155992535591552,44.44051086271526,Alta
276,25.924206948526543,4.37128229818266,1.036508278958565,4.897083933217491,53.73166862595947,Baja
277,25.398119391146942,4.235505019696554,1.0602434620198582,5.061378910704679,55.78569576946858,Media
278,23.79956624568241,4.317465352578028,1.0432850248605252,4.716525058394792,47.837199865228676,Media
279,25.13960416998004,4.241202397369531,1.0391296967199872,4.672298738504552,50.91099462272409,Alta
280,24.22937280627648,4.556892793645571,1.0521309057486898,5.078705403776483,45.182529389276304,Alta
281,25.227034690502496,4.303686103395434,1.0423305873761695,4.884700043978933,37.67176603390225,Baja
282,26.324261349042093,4.181373390535714,1.044740472602057,5.862139124584632,43.53238759682472,Baja
283,28.172033632290706,4.512657173094905,1.0525846017431908,5.399365256080582,46.458279836628996,Alta
284,22.5243690023463,4.269985512326362,1.0467351737622044,5.272502129733844,48.70484640999733,Alta
285,29.266066749312532,4.236443573798717,1.0731160937530064,4.911259599249293,47.495119475409076,Alta
286,21.095824400954996,4.294206780745834,1.049251714566808,3.986988275761745,46.591771927412665,Alta
287,24.696429809928834,4.1719172929900905,1.0561783821887922,4.596202536191161,45.12683483997255,Alta
288,26.176634412969154,4.202768097898641,1.0305830595250707,4.676353273707841,49.71931272356132,Alta
289,25.561983735470065,4.023991623371439,1.0413935086808528,4.862507806855043,41.180541108131806,Alta
290,23.75460096035881,3.9746498341128365,1.039130863050833,4.983320250305023,52.010313556657444,Alta
291,24.58375549928545,3.9004288840552683,1.0404562027669737,5.328037482742747,45.06824555616798,Baja
292,24.013998130682335,3.7824050139608776,1.05415537993837,5.136572780535032,58.33549126346973,Alta
293,23.821270486111576,3.936084791584633,1.060355650677774,5.579601595734952,46.42342230120142,Alta
294,26.69920419404205,4.147719889659922,1.0534463050463452,4.844049013240375,45.5991213831331,Baja
295,25.714030971930093,4.2309352747336915,1.0477335537643369,5.128581472085081,45.186569054455475,Alta
296,23.614180809478693,4.118611031055708,1.0436914496128757,5.1719221138894005,45.64898695388935,Alta
